Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011-12,22,CHI,NBA,SG,42,0,359,32,79,0.405,2,11,0.182,30,68,0.441,0.418,43,56,0.768,23,33,56,14,11,5,14,20,109
2012-13,23,CHI,NBA,SF,82,20,2134,239,512,0.467,40,105,0.381,199,407,0.489,0.506,187,233,0.803,136,192,328,115,78,31,62,97,705
2013-14,24,CHI,NBA,SG,67,67,2591,275,693,0.397,68,240,0.283,207,453,0.457,0.446,260,338,0.769,87,243,330,175,127,36,102,106,878
2014-15,25,CHI,NBA,SG,65,65,2513,421,912,0.462,73,193,0.378,348,719,0.484,0.502,386,463,0.834,114,265,379,212,114,36,93,108,1301
2015-16,26,CHI,NBA,SG,67,67,2474,470,1035,0.454,64,205,0.312,406,830,0.489,0.485,395,475,0.832,79,279,358,321,110,43,132,124,1399
2016-17,27,CHI,NBA,SF,76,75,2809,570,1252,0.455,91,248,0.367,479,1004,0.477,0.492,585,676,0.865,129,341,470,417,143,32,159,112,1816
2017-18,28,MIN,NBA,SG,59,59,2164,437,921,0.474,70,200,0.35,367,721,0.509,0.512,363,425,0.854,79,235,314,288,116,24,108,78,1307
2018-19,29,TOT,NBA,SF-SG,65,65,2185,418,904,0.462,67,193,0.347,351,711,0.494,0.499,312,365,0.855,121,221,342,263,123,39,95,111,1215
2018-19,29,MIN,NBA,SG,10,10,361,74,157,0.471,17,45,0.378,57,112,0.509,0.525,48,61,0.787,16,36,52,43,24,10,14,18,213
2018-19,29,PHI,NBA,SF,55,55,1824,344,747,0.461,50,148,0.338,294,599,0.491,0.494,264,304,0.868,105,185,290,220,99,29,81,93,1002
2019-20,30,MIA,NBA,SF,54,54,1851,328,722,0.454,29,117,0.248,299,605,0.494,0.474,408,490,0.833,98,261,359,331,92,29,118,74,1093
Career,NA,,NBA,,577,472,19080,3190,7030,0.454,504,1512,0.333,2686,5518,0.487,0.49,2939,3521,0.835,866,2070,2936,2136,914,275,883,830,9823
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,CHI,NBA,,399,294,12880,2007,4483,0.448,338,1002,0.337,1669,3481,0.479,0.485,1856,2241,0.828,568,1353,1921,1254,583,183,562,567,6208
2 seasons,NA,MIN,NBA,,69,69,2525,511,1078,0.474,87,245,0.355,424,833,0.509,0.514,411,486,0.846,95,271,366,331,140,34,122,96,1520
1 season,NA,PHI,NBA,,55,55,1824,344,747,0.461,50,148,0.338,294,599,0.491,0.494,264,304,0.868,105,185,290,220,99,29,81,93,1002
1 season,NA,MIA,NBA,,54,54,1851,328,722,0.454,29,117,0.248,299,605,0.494,0.474,408,490,0.833,98,261,359,331,92,29,118,74,1093
