,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2011-12,22,CHI,NBA,SG,3,4,,,,,,,,,,,,,,,,,0,,,,0,0
2012-13,23,CHI,NBA,SF,12,490,.435,14.5,.678,.287,.096,.035,.261,.322,.449,.515,.364,.500,.400,.405,.429,.017,2,.867,.324,.583,0,0
2013-14,24,CHI,NBA,SG,5,218,.386,16.7,.649,.228,.035,.070,.316,.351,.432,.692,.500,.250,.278,.300,.625,.053,3,.833,.150,.667,0,0
2014-15,25,CHI,NBA,SG,12,506,.441,13.8,.662,.296,.103,.103,.160,.338,.468,.619,.182,.591,.294,.389,.530,.056,12,.821,.292,.381,0,0
2016-17,27,CHI,NBA,SF,6,239,.426,11.8,.787,.315,.130,.204,.139,.213,.471,.529,.429,.455,.400,.261,.300,.009,1,.667,.087,.000,0,0
2017-18,28,MIN,NBA,SG,5,170,.444,9.9,.730,.397,.222,.063,.048,.270,.435,.600,.143,.250,.667,.471,.400,.048,3,.750,.471,.500,0,0
2018-19,29,PHI,NBA,SF,12,421,.451,12.8,.743,.240,.206,.206,.091,.257,.515,.643,.528,.528,.125,.267,.343,.029,5,.750,.289,.308,2,0
Career,,,NBA,,55,2048,.436,13.3,.707,.287,.135,.126,.159,.293,.472,.595,.364,.500,.319,.350,.422,.036,26,.800,.276,.424,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,CHI,NBA,,38,1457,.430,13.9,.692,.290,.099,.105,.197,.308,.460,.580,.306,.500,.340,.362,.459,.037,18,.818,.250,.447,0,0
1 season,,PHI,NBA,,12,421,.451,12.8,.743,.240,.206,.206,.091,.257,.515,.643,.528,.528,.125,.267,.343,.029,5,.750,.289,.308,2,0
1 season,,MIN,NBA,,5,170,.444,9.9,.730,.397,.222,.063,.048,.270,.435,.600,.143,.250,.667,.471,.400,.048,3,.750,.471,.500,0,0
