Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2014-15,25,CHI,NBA,SG,1,0,9:13,3,4,0.75,0,1,0,0,0,NA,1,1,1,2,0,2,0,6
2015-16,26,CHI,NBA,SG,NA,0,0:00,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
2016-17,27,CHI,NBA,SF,1,1,19:29,3,4,0.75,0,1,0,0,0,NA,0,3,2,1,0,1,0,6
2017-18,28,MIN,NBA,SG,NA,0,0:00,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
2019-20,30,MIA,NBA,SF,1,0,12:55,2,2,1,0,0,NA,0,0,NA,2,3,2,2,0,4,0,4
Career,NA,,NBA,,3,1,42,8,10,0.8,0,2,0,0,0,NA,3,7,5,5,0,7,0,16
