Season,Team,Lg,Salary
1991-92,Cleveland Cavaliers,NBA,"$200,000"
1997-98,Washington Wizards,NBA,"$272,250"
1999-00,New York Knicks,NBA,"$7,471"
Career,(may be incomplete),,"$479,721"
