Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,24,BOS,NBA,SG,2,NA,NA,2,4.5,0.444,2.5,6,0.417,4,1,4.5,6.5
1951-52,25,BOS,NBA,SG,3,NA,37.3,3,6.3,0.474,3,6,0.5,4.3,5.7,5.3,9
1952-53,26,BOS,NBA,SG,6,NA,23,1.8,6.3,0.289,1.8,4.5,0.407,3.5,2.2,4,5.5
1953-54,27,BOS,NBA,SG,6,NA,16.3,1.2,2.5,0.467,1,3.2,0.316,2,1,5.3,3.3
Career,NA,,NBA,,17,NA,23.2,1.8,4.8,0.383,1.8,4.5,0.408,3.2,2.2,4.8,5.5
