Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1965-66,23,BAL,NBA,SG,2,NA,34,5.3,12.7,0.417,3.2,4.2,0.75,NA,NA,16.9,6.4,NA,NA,6.4,13.8
1966-67,24,CHI,NBA,SG,3,NA,71,6.1,15.7,0.387,3,4.6,0.667,NA,NA,5.1,0.5,NA,NA,3.5,15.2
1967-68,25,CHI,NBA,SG,5,NA,137,3.2,9.7,0.324,5,6.6,0.76,NA,NA,8.4,3.2,NA,NA,5,11.3
1969-70,27,CHI,NBA,SF,5,NA,190,5.5,14,0.392,3,4.7,0.64,NA,NA,7.4,2.1,NA,NA,3.4,14
1970-71,28,CHI,NBA,SG,7,NA,284,6.5,14.8,0.436,2.2,2.9,0.739,NA,NA,8,2.2,NA,NA,3.2,15.1
1971-72,29,CHI,NBA,SG,4,NA,170,5.5,13.6,0.406,2.3,4,0.579,NA,NA,7.4,2.1,NA,NA,3.8,13.3
1972-73,30,CHI,NBA,SG,7,NA,292,5.5,12.7,0.437,1.7,2.3,0.737,NA,NA,7.3,1.7,NA,NA,3.8,12.8
1973-74,31,CHI,NBA,SG,6,NA,240,5.9,13.2,0.443,3.3,4.3,0.759,2.7,6.6,9.3,1.8,1,0.1,2.5,15
1974-75,32,CHI,NBA,SG,13,NA,470,5.7,12.5,0.46,1.5,2.8,0.556,1.8,5.5,7.4,2,1.5,0,3.5,13
Career,NA,,NBA,,52,NA,1888,5.6,13.1,0.427,2.4,3.6,0.677,2.1,5.9,7.9,2.1,1.4,0.1,3.6,13.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,CHI,NBA,,50,NA,1854,5.6,13.1,0.427,2.4,3.6,0.676,2.1,5.9,7.7,2,1.4,0.1,3.5,13.7
1 season,NA,BAL,NBA,,2,NA,34,5.3,12.7,0.417,3.2,4.2,0.75,NA,NA,16.9,6.4,NA,NA,6.4,13.8
