Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1965-66,23,BAL,NBA,SG,59,NA,952,120,289,0.415,98,139,0.705,NA,NA,230,110,NA,NA,176,338
1966-67,24,CHI,NBA,SG,80,NA,2942,525,1214,0.432,340,427,0.796,NA,NA,726,170,NA,NA,293,1390
1967-68,25,CHI,NBA,SG,77,NA,2454,369,959,0.385,289,386,0.749,NA,NA,591,229,NA,NA,291,1027
1968-69,26,CHI,NBA,SG,78,NA,2939,488,1170,0.417,333,447,0.745,NA,NA,619,276,NA,NA,313,1309
1969-70,27,CHI,NBA,SF,53,NA,1822,310,737,0.421,207,318,0.651,NA,NA,372,165,NA,NA,179,827
1970-71,28,CHI,NBA,SG,80,NA,3140,592,1342,0.441,278,389,0.715,NA,NA,701,281,NA,NA,289,1462
1971-72,29,CHI,NBA,SG,82,NA,3035,535,1206,0.444,258,391,0.66,NA,NA,691,211,NA,NA,309,1328
1972-73,30,CHI,NBA,SG,69,NA,2412,301,733,0.411,94,133,0.707,NA,NA,475,151,NA,NA,235,696
1973-74,31,CHI,NBA,SG,77,NA,2860,412,921,0.447,194,273,0.711,150,406,556,149,183,10,273,1018
1974-75,32,CHI,NBA,SG,78,NA,2577,380,865,0.439,193,258,0.748,177,361,538,161,171,17,265,953
1975-76,33,CHI,NBA,SG,22,NA,617,84,210,0.4,55,78,0.705,40,76,116,22,27,5,77,223
Career,NA,,NBA,,755,NA,25750,4116,9646,0.427,2339,3239,0.722,367,843,5615,1925,381,32,2700,10571
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10 seasons,NA,CHI,NBA,,696,NA,24798,3996,9357,0.427,2241,3100,0.723,367,843,5385,1815,381,32,2524,10233
1 season,NA,BAL,NBA,,59,NA,952,120,289,0.415,98,139,0.705,NA,NA,230,110,NA,NA,176,338
