Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976-77,25,CHI,NBA,SG,3,NA,28,5.7,11.3,0.5,3.3,3.3,1,1.7,1.3,3,1,0.3,0,NA,2.7,14.7
Career,NA,,NBA,,3,NA,28,5.7,11.3,0.5,3.3,3.3,1,1.7,1.3,3,1,0.3,0,NA,2.7,14.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHI,NBA,,3,NA,28,5.7,11.3,0.5,3.3,3.3,1,1.7,1.3,3,1,0.3,0,NA,2.7,14.7
