Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976-77,25,CHI,NBA,SG,3,NA,84,17,34,0.5,10,10,1,5,4,9,3,1,0,NA,8,44
Career,NA,,NBA,,3,NA,84,17,34,0.5,10,10,1,5,4,9,3,1,0,NA,8,44
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHI,NBA,,3,NA,84,17,34,0.5,10,10,1,5,4,9,3,1,0,NA,8,44
