Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1975-76,24,ATL,NBA,SG,33,351,13.2,0.421,0.16,4.3,7.9,6,12.5,2.6,0.3,NA,NA,NA,-0.3,0.2,-0.1,-0.018,NA,-3.1,-1.2,-4.3,-0.2
1976-77,25,CHI,NBA,SG,79,2453,15.6,0.488,0.171,3.3,7.5,5.4,16.8,3.3,0.4,NA,NA,NA,2.4,3.6,5.9,0.116,NA,-0.3,1.6,1.3,2
1977-78,26,CHI,NBA,SG,82,2884,14.1,0.483,0.217,4,7.1,5.6,16.8,2.7,0.3,13.7,22.8,NA,2.2,2.2,4.4,0.073,NA,-0.7,-0.2,-0.9,0.8
1978-79,27,CHI,NBA,SG,82,2483,13.1,0.507,0.187,3.5,7.7,5.6,19,2.3,0.3,15.4,19.4,NA,1.7,2.1,3.8,0.074,NA,-1.3,0.4,-1,0.7
Career,NA,,NBA,,276,8171,14.2,0.487,0.191,3.6,7.4,5.5,17.3,2.8,0.3,14.4,21.2,NA,5.9,8.1,14,0.082,NA,-0.9,0.5,-0.4,3.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CHI,NBA,,243,7820,14.2,0.492,0.193,3.6,7.4,5.5,17.5,2.8,0.3,14.4,21.2,NA,6.3,7.9,14.2,0.087,NA,-0.8,0.6,-0.2,3.5
1 season,NA,ATL,NBA,,33,351,13.2,0.421,0.16,4.3,7.9,6,12.5,2.6,0.3,NA,NA,NA,-0.3,0.2,-0.1,-0.018,NA,-3.1,-1.2,-4.3,-0.2
