Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1976-77,25,CHI,NBA,SG,3,84,14.3,0.573,0.294,6.7,6.2,6.5,6.7,0.6,0,NA,NA,NA,0.2,0,0.2,0.108,NA,0.4,-1.9,-1.6,0
Career,NA,,NBA,,3,84,14.3,0.573,0.294,6.7,6.2,6.5,6.7,0.6,0,NA,NA,NA,0.2,0,0.2,0.108,NA,0.4,-1.9,-1.6,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHI,NBA,,3,84,14.3,0.573,0.294,6.7,6.2,6.5,6.7,0.6,0,NA,NA,NA,0.2,0,0.2,0.108,NA,0.4,-1.9,-1.6,0
