,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1972-73,20,VIR,ABA,,11,,2,,,,9,12,,,,,,,,,26,
1973-74,21,TOT,ABA,,17,,1,,,,15,18,,,,,,,,,43,
1973-74,21,VIR,ABA,,17,,1,,,,15,18,,,,,,,,,43,
1973-74,21,SAA,ABA,,13,,0,,,,13,15,,,,,,,,,31,
1974-75,22,SAA,ABA,,23,,3,,,,14,15,,,,,,,,,51,
1975-76,23,SAA,ABA,,17,,2,,,,13,14,,,,,,,,,37,
1976-77,24,SAS,NBA,,14,,,,,,14,16,,,,,,,,,42,
1977-78,25,SAS,NBA,,23,,,,,,17,20,,,,,,,,,63,
1978-79,26,SAS,NBA,,24,,,,,,16,18,,,,,,,,,52,
1979-80,27,SAS,NBA,,23,,3,,,,18,21,,,,,,,,,55,
1980-81,28,SAS,NBA,,17,,2,,,,15,17,,,,,,,,,49,
1981-82,29,SAS,NBA,,22,,3,,,,17,18,,,,,,,,,50,
1982-83,30,SAS,NBA,,19,39,2,,19,,18,22,,,11,9,,,,,47,
1983-84,31,SAS,NBA,,20,33,2,3,20,33,14,15,5,9,10,9,,,10,6,44,
1984-85,32,SAS,NBA,,21,26,0,2,21,26,15,18,4,8,9,7,3,4,9,6,47,44.1
1985-86,33,CHI,NBA,,15,29,1,2,15,28,15,16,5,5,7,6,4,2,6,6,45,32.6
Career,,,TOT,,24,,,,,,18,22,,,,,,,,,63,
,,,NBA,,24,,,,,,18,22,,,,,,,,,63,
,,,ABA,,23,,3,,,,15,18,,,,,,,,,51,
,,,,,,,,,,,,,,,,,,,,,,
12 Seasons,,"SAA,SAS",NBA,,24,,,,,,18,22,,,,,,,,,63,
1 Season,,CHI,NBA,,15,29,1,2,15,28,15,16,5,5,7,6,4,2,6,6,45,32.6
2 Seasons,,VIR,ABA,,17,,2,,,,15,18,,,,,,,,,43,
