Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,20,VIR,ABA,SG,5,NA,200,34,77,0.442,1,5,0.2,33,72,0.458,0.448,24,34,0.706,16,22,38,8,NA,NA,18,15,93
1973-74,21,SAA,ABA,SF,7,NA,226,57,115,0.496,1,1,1,56,114,0.491,0.5,29,31,0.935,21,31,52,19,5,8,16,28,144
1974-75,22,SAA,ABA,SF,6,NA,276,79,171,0.462,3,12,0.25,76,159,0.478,0.471,43,52,0.827,34,50,84,8,6,8,14,22,204
1975-76,23,SAA,ABA,SF,7,NA,288,67,128,0.523,0,3,0,67,125,0.536,0.523,56,69,0.812,23,41,64,19,4,14,17,22,190
1976-77,24,SAS,NBA,SF,2,NA,62,19,44,0.432,NA,NA,NA,19,44,0.432,0.432,12,15,0.8,5,6,11,3,1,2,NA,9,50
1977-78,25,SAS,NBA,SG,6,NA,227,78,142,0.549,NA,NA,NA,78,142,0.549,0.549,43,56,0.768,11,23,34,19,6,16,19,23,199
1978-79,26,SAS,NBA,SF,14,NA,513,158,295,0.536,NA,NA,NA,158,295,0.536,0.536,84,104,0.808,33,49,82,35,27,14,40,51,400
1979-80,27,SAS,NBA,SG,3,NA,122,37,74,0.5,0,2,0,37,72,0.514,0.5,26,30,0.867,9,11,20,12,5,3,9,8,100
1980-81,28,SAS,NBA,SG,7,NA,274,77,154,0.5,0,3,0,77,151,0.51,0.5,36,45,0.8,9,26,35,24,5,5,20,19,190
1981-82,29,SAS,NBA,SG,9,NA,373,103,228,0.452,0,3,0,103,225,0.458,0.452,59,71,0.831,19,47,66,41,10,4,31,36,265
1982-83,30,SAS,NBA,SG,11,NA,437,108,208,0.519,0,2,0,108,206,0.524,0.519,61,69,0.884,21,53,74,37,12,4,46,39,277
1984-85,32,SAS,NBA,SG,5,5,183,42,79,0.532,0,3,0,42,76,0.553,0.532,27,34,0.794,3,15,18,14,3,3,20,19,111
1985-86,33,CHI,NBA,SG,2,0,11,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,1,1,1,0,0,2,3,0
Career,NA,,TOT,,84,5,3192,859,1716,0.501,5,34,0.147,854,1682,0.508,0.502,500,610,0.82,204,375,579,240,84,81,252,294,2223
,NA,,NBA,,59,5,2202,622,1225,0.508,0,13,0,622,1212,0.513,0.508,348,424,0.821,110,231,341,186,69,51,187,207,1592
,NA,,ABA,,25,NA,990,237,491,0.483,5,21,0.238,232,470,0.494,0.488,152,186,0.817,94,144,238,54,15,30,65,87,631
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11 seasons,NA,"SAA,SAS",ABA,,77,5,2981,825,1638,0.504,4,29,0.138,821,1609,0.51,0.505,476,576,0.826,188,352,540,231,84,81,232,276,2130
1 season,NA,VIR,ABA,,5,NA,200,34,77,0.442,1,5,0.2,33,72,0.458,0.448,24,34,0.706,16,22,38,8,NA,NA,18,15,93
1 season,NA,CHI,NBA,,2,0,11,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,1,1,1,0,0,2,3,0
