,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,21,CHI,NBA,SG,6,153,.405,15.5,.703,.162,.149,.081,.311,.297,.442,.500,.364,.500,.435,.318,.609,.014,1,.571,.273,.000,0,0
2005-06,22,CHI,NBA,SG,6,245,.406,15.0,.613,.255,.075,.094,.189,.387,.431,.556,.750,.200,.250,.366,.107,.000,0,.867,.244,.300,0,0
2006-07,23,CHI,NBA,SG,10,395,.415,17.7,.626,.109,.082,.082,.354,.374,.402,.500,.417,.250,.404,.436,.351,.000,0,.750,.236,.462,0,0
2008-09,25,CHI,NBA,SG,7,304,.388,16.3,.657,.142,.119,.119,.276,.343,.398,.474,.250,.375,.432,.370,.286,.000,0,.647,.109,.400,0,0
Career,,,NBA,,29,1097,.403,16.3,.644,.161,.102,.095,.286,.356,.414,.514,.404,.318,.394,.384,.325,.002,1,.730,.207,.324,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,CHI,NBA,,29,1097,.403,16.3,.644,.161,.102,.095,.286,.356,.414,.514,.404,.318,.394,.384,.325,.002,1,.730,.207,.324,0,0
