Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,23,PHO,NBA,PG,1,0,14:00,1,1,1,0,0,NA,0,0,NA,0,0,4,0,0,3,2,2
1990-91,24,PHO,NBA,PG,1,1,23:00,2,5,0.4,0,0,NA,1,2,0.5,1,2,7,3,1,3,2,5
1993-94,27,PHO,NBA,PG,1,0,14:00,3,6,0.5,0,0,NA,0,1,0,0,1,2,1,0,2,1,6
Career,NA,,NBA,,3,1,51,6,12,0.5,0,0,NA,1,3,0.333,1,3,13,4,1,8,5,13
