,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1987-88,21,TOT,NBA,,11,24,1,3,10,21,8,11,3,12,13,16,5,2,7,6,31,31.8
1987-88,21,CLE,NBA,,6,13,1,2,6,13,5,6,2,6,6,8,5,2,4,6,15,15.7
1987-88,21,PHO,NBA,,11,24,1,3,10,21,8,11,3,12,13,16,4,2,7,5,31,31.8
1988-89,22,PHO,NBA,,16,28,1,3,16,28,19,20,3,10,10,21,6,3,8,6,41,38.4
1989-90,23,PHO,NBA,,15,26,1,2,15,25,23,24,3,10,11,20,3,2,11,5,44,34.8
1990-91,24,PHO,NBA,,16,25,1,3,15,24,16,18,3,8,9,20,6,2,10,5,38,39.2
1991-92,25,PHO,NBA,,17,29,2,4,17,27,14,17,4,9,10,20,5,3,8,5,44,37.7
1992-93,26,PHO,NBA,,13,21,1,1,13,20,13,15,3,5,8,16,6,2,9,4,32,30.4
1993-94,27,PHO,NBA,,14,25,1,2,14,24,15,20,5,6,9,25,10,2,8,6,42,41.3
1994-95,28,PHO,NBA,,11,23,1,4,11,22,12,16,3,8,9,16,3,2,6,5,31,27.2
1995-96,29,PHO,NBA,,14,24,3,4,11,20,12,14,4,10,10,19,7,2,8,5,39,32.7
1996-97,30,PHO,NBA,53:00,14,27,6,10,11,22,17,18,3,10,11,17,6,2,6,5,38,32.9
1997-98,31,PHO,NBA,50:14,12,18,1,2,12,16,16,16,3,11,13,13,3,1,4,4,30,27.8
1999-00,33,PHO,NBA,26:29,5,8,1,1,5,8,4,4,0,4,4,9,1,0,3,3,14,13.4
Career,,,,53:00,17,29,6,10,17,28,23,24,5,12,13,25,10,3,11,6,44,41.3
12 Seasons,,PHO,NBA,53:00,17,29,6,10,17,28,23,24,5,12,13,25,10,3,11,6,44,41.3
1 Season,,CLE,NBA,,6,13,1,2,6,13,5,6,2,6,6,8,5,2,4,6,15,15.7
