,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1948-49,28,INJ,BAA,,9,,10,10,,,,22
1949-50,29,ROC,NBA,,4,,4,4,,,,11
Career,,,TOT,,9,,10,10,,,,22
,,,NBA,,4,,4,4,,,,11
,,,BAA,,9,,10,10,,,,22
,,,,,,,,,,,,
1 Season,,INJ,BAA,,9,,10,10,,,,22
1 Season,,ROC,NBA,,4,,4,4,,,,11
