,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1981-82,18,IOWA,29,,61,128,,,43,77,,123,,11,30,33,70,165,.477,,.558,,5.7,4.2,
1982-83,19,IOWA,31,,219,403,,,110,173,,223,,28,79,50,93,548,.543,,.636,,17.7,7.2,
1983-84,20,IOWA,28,1013,163,284,,,91,134,,193,,25,58,85,84,417,.574,,.679,36.2,14.9,6.9,
1984-85,21,IOWA,32,1148,262,479,,,114,170,,268,,48,62,76,96,638,.547,,.671,35.9,19.9,8.4,
Career,,,120,2161,705,1294,,,358,554,,807,,112,229,244,343,1768,.545,,.646,36.0,14.7,6.7,
