,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,23,TOT,NBA,PF,48,444,,,50%,49%,1%,-6.0,-4.5,7,3,39,7,17,0,23,0,26
2002-03,23,ORL,NBA,PF,35,322,,,67%,33%,1%,-10.3,-11.2,6,3,29,6,11,0,14,0,21
2002-03,23,MEM,NBA,PF,13,122,,,4%,92%,4%,+5.6,+9.4,1,0,10,1,6,0,9,0,5
2003-04,24,MEM,NBA,PF,2,11,,,,81%,19%,+92.9,+90.4,1,1,2,0,0,0,2,0,0
2004-05,25,MEM,NBA,SF,35,317,,,8%,90%,2%,-4.2,-7.7,6,7,16,2,20,0,14,3,13
Career,,,NBA,,85,772,,,32%,66%,2%,-3.8,-4.5,14,11,57,9,37,0,39,3,39
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MEM,NBA,,50,450,,,7%,90%,3%,+0.9,-0.7,8,8,28,3,26,0,25,3,18
1 season,,ORL,NBA,,35,322,,,67%,33%,1%,-10.3,-11.2,6,3,29,6,11,0,14,0,21
