,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,23,HOU,NBA,C,23,222,.380,11.6,.986,.239,.197,.127,.423,.014,.386,.588,.071,.444,.400,.000,.815,.014,1,,.000,,0,0
2001-02,24,HOU,NBA,C,25,365,.432,8.1,.989,.453,.147,.095,.295,.011,.436,.512,.357,.111,.464,.000,.805,.000,0,,.000,,0,0
2002-03,25,HOU,NBA,C,13,104,.472,5.5,1.000,.500,.333,.056,.111,.000,.472,.667,.333,.000,.250,,.824,.083,3,,,,0,0
2003-04,26,ATL,NBA,C,20,545,.479,8.9,.976,.358,.230,.109,.279,.024,.484,.644,.263,.500,.457,.250,.744,.042,7,1.000,.250,.000,0,0
2004-05,27,ATL,NBA,C,70,942,.463,9.9,.963,.327,.157,.184,.295,.037,.464,.650,.390,.304,.396,.429,.696,.013,5,1.000,.786,.455,0,0
Career,,,NBA,,151,2178,.455,9.4,.973,.350,.184,.144,.295,.027,.458,.623,.314,.327,.416,.350,.737,.022,16,1.000,.600,.417,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,ATL,NBA,,90,1487,.468,9.6,.967,.336,.179,.161,.290,.033,.470,.648,.340,.345,.414,.389,.711,.022,12,1.000,.667,.417,0,0
3 seasons,,HOU,NBA,,61,691,.421,8.9,.990,.386,.198,.099,.307,.010,.425,.564,.250,.250,.419,.000,.812,.020,4,,.000,,0,0
