,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,23,HOU,NBA,C,23,222,,,,,100%,-13.0,-16.4,3,4,14,4,9,0,14,0,12
2001-02,24,HOU,NBA,C,25,365,,,,,100%,-16.4,-11.9,4,7,27,1,18,0,21,4,13
2002-03,25,HOU,NBA,C,13,104,,,,16%,84%,-2.1,-3.8,2,0,6,0,2,0,2,2,5
2003-04,26,ATL,NBA,C,20,545,,,,3%,97%,+2.3,+8.2,4,13,38,10,39,0,39,7,11
2004-05,27,ATL,NBA,C,70,942,,,,,100%,-19.7,-11.8,27,21,90,11,32,0,38,7,28
Career,,,NBA,,151,2178,,,,1%,99%,-12.1,-6.9,40,45,175,26,100,0,114,20,69
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,ATL,NBA,,90,1487,,,,1%,99%,-11.6,-4.5,31,34,128,21,71,0,77,14,39
3 seasons,,HOU,NBA,,61,691,,,,2%,98%,-13.2,-12.1,9,11,47,5,29,0,37,6,30
