Season,Team,Lg,Salary
2016-17,New York Knicks,NBA,"$543,471"
2017-18,New York Knicks,NBA,"$100,000"
2017-18,Milwaukee Bucks,NBA,< $Minimum
Career,(may be incomplete),,"$643,471"
