,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,22,TOR,NBA,PF,26,118,,,13%,69%,18%,-20.5,-20.6,3,3,4,0,3,0,6,0,2
2002-03,23,TOR,NBA,PF,67,1314,,,1%,81%,19%,-8.9,-3.4,29,23,68,16,27,0,149,7,19
2003-04,24,TOT,NBA,C-PF,16,98,,,,35%,65%,-6.7,-2.6,4,1,7,0,1,0,2,0,0
2003-04,24,TOR,NBA,PF,5,38,,,,38%,62%,+6.9,+10.3,2,1,4,0,1,0,2,0,0
2003-04,24,ATL,NBA,C,11,60,,,,33%,67%,-14.7,-10.0,2,0,3,0,0,0,0,0,0
2004-05,25,TOT,NBA,PF,18,119,,,,56%,44%,+1.7,+2.1,3,1,7,1,2,0,12,0,1
2004-05,25,ORL,NBA,PF,8,55,,,,59%,42%,+12.1,+15.0,1,0,2,0,0,0,5,0,0
2004-05,25,SAC,NBA,PF,8,48,,,,70%,30%,-12.8,-15.4,2,0,5,1,1,0,5,0,1
2004-05,25,PHI,NBA,PF,2,16,,,,5%,95%,+12.3,+13.2,0,1,0,0,1,0,2,0,0
2005-06,26,PHI,NBA,PF,46,367,,,,40%,60%,-9.2,-7.9,6,6,18,3,2,4,43,1,3
Career,,,NBA,,173,2016,,,1%,69%,30%,-8.9,-4.8,45,34,104,20,35,4,212,8,25
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,TOR,NBA,,98,1470,,,2%,79%,20%,-9.4,-4.4,34,27,76,16,31,0,157,7,21
2 seasons,,PHI,NBA,,48,383,,,,39%,61%,-8.3,-7.0,6,7,18,3,3,4,45,1,3
1 season,,ATL,NBA,,11,60,,,,33%,67%,-14.7,-10.0,2,0,3,0,0,0,0,0,0
1 season,,ORL,NBA,,8,55,,,,59%,42%,+12.1,+15.0,1,0,2,0,0,0,5,0,0
1 season,,SAC,NBA,,8,48,,,,70%,30%,-12.8,-15.4,2,0,5,1,1,0,5,0,1
