,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,22,TOR,NBA,PF,26,118,.520,8.4,.920,.560,.080,.160,.120,.080,.565,.643,.000,.500,.667,.000,.769,.080,2,,.000,,1,0
2002-03,23,TOR,NBA,PF,67,1314,.481,5.4,.981,.583,.169,.159,.070,.019,.487,.617,.340,.260,.273,.167,.427,.064,19,1.000,.333,.500,2,0
2003-04,24,TOT,NBA,C-PF,16,98,.467,7.2,1.000,.467,.133,.133,.267,.000,.467,.857,.500,.000,.000,,.571,.133,2,,,,0,0
2003-04,24,TOR,NBA,PF,5,38,.333,12.0,1.000,.333,.000,.000,.667,.000,.333,1.000,,,.000,,.000,.000,0,,,,0,0
2003-04,24,ATL,NBA,C,11,60,.500,6.0,1.000,.500,.167,.167,.167,.000,.500,.833,.500,.000,.000,,.667,.167,2,,,,0,0
2004-05,25,TOT,NBA,PF,18,119,.625,6.3,.958,.500,.292,.000,.167,.042,.652,.750,.571,,.500,.000,.600,.042,1,,.000,,0,0
2004-05,25,ORL,NBA,PF,8,55,.429,7.7,1.000,.429,.286,.000,.286,.000,.429,.333,1.000,,.000,,.667,.000,0,,,,0,0
2004-05,25,SAC,NBA,PF,8,48,.667,5.8,1.000,.417,.417,.000,.167,.000,.667,.800,.400,,1.000,,.375,.000,0,,,,0,0
2004-05,25,PHI,NBA,PF,2,16,.800,5.0,.800,.800,.000,.000,.000,.200,1.000,1.000,,,,.000,1.000,.200,1,,.000,,0,0
2005-06,26,PHI,NBA,PF,46,367,.405,9.0,.937,.418,.177,.152,.190,.063,.419,.545,.500,.333,.133,.200,.677,.013,1,1.000,.200,.000,2,0
Career,,,NBA,,173,2016,.477,6.3,.969,.545,.171,.149,.105,.031,.488,.622,.385,.279,.250,.143,.500,.057,25,1.000,.214,.333,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,TOR,NBA,,98,1470,.482,5.7,.977,.579,.161,.158,.079,.023,.491,.621,.327,.278,.296,.125,.451,.064,21,1.000,.250,.500,3,0
2 seasons,,PHI,NBA,,48,383,.429,8.7,.929,.440,.167,.143,.179,.071,.449,.595,.500,.333,.133,.167,.714,.024,2,1.000,.167,.000,2,0
1 season,,ATL,NBA,,11,60,.500,6.0,1.000,.500,.167,.167,.167,.000,.500,.833,.500,.000,.000,,.667,.167,2,,,,0,0
1 season,,ORL,NBA,,8,55,.429,7.7,1.000,.429,.286,.000,.286,.000,.429,.333,1.000,,.000,,.667,.000,0,,,,0,0
1 season,,SAC,NBA,,8,48,.667,5.8,1.000,.417,.417,.000,.167,.000,.667,.800,.400,,1.000,,.375,.000,0,,,,0,0
