,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1997-98,18,KENTUCKY,32,,30,45,0,0,18,35,,55,15,7,16,,,78,.667,,.514,,2.4,1.7,0.5
1998-99,19,KENTUCKY,37,811,157,239,0,0,50,110,,182,37,29,30,64,72,364,.657,,.455,21.9,9.8,4.9,1.0
2000-01,21,VILLANOVA,31,1053,254,367,12,34,125,212,,303,81,28,56,88,89,645,.692,.353,.590,34.0,20.8,9.8,2.6
Career,,,100,1864,441,651,12,34,193,357,,540,133,64,102,152,161,1087,.677,.353,.541,27.4,10.9,5.4,1.3
