,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1980-81,22,IND,NBA,,11,,0,,,,11,12,,,,,,,,,22,
1981-82,23,IND,NBA,,11,18,1,,11,,9,10,,,11,6,,,,6,24,
1982-83,24,NYK,NBA,,12,24,0,,12,,8,11,,,,,,,,,28,
1983-84,25,NYK,NBA,,8,17,0,0,8,17,11,12,9,7,11,4,4,2,6,5,25,22.1
1984-85,26,NYK,NBA,,11,18,1,1,11,18,14,17,6,10,11,6,4,3,5,6,28,25.3
1985-86,27,NYK,NBA,,12,20,0,1,12,20,13,15,5,7,9,7,4,2,4,6,28,25.8
1986-87,28,NYK,NBA,,11,19,1,2,11,19,8,8,6,9,12,7,3,2,4,5,28,23.0
1987-88,29,NYK,NBA,,2,8,0,1,2,8,2,2,4,3,7,2,1,0,3,5,5,3.7
Career,,,,,12,,1,,,,14,17,,,,,,,,,28,
6 Seasons,,NYK,NBA,,12,24,1,,12,,14,17,,,,,,,,,28,
2 Seasons,,IND,NBA,,11,,1,,,,11,12,,,,,,,,,24,
