Season,Team,Lg,Salary
1984-85,New York Knicks,NBA,"$325,000"
1985-86,New York Knicks,NBA,"$425,000"
1986-87,New York Knicks,NBA,"$450,000"
1987-88,New York Knicks,NBA,"$450,000"
Career,(may be incomplete),,"$1,650,000"
