,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1991-92,21,IND,NBA,,7,15,1,2,7,14,3,4,4,3,5,5,2,1,3,3,15,10.2
1992-93,22,IND,NBA,,8,12,2,3,8,11,1,2,2,1,3,2,1,1,3,2,17,11.3
1993-94,23,TOT,NBA,,6,13,2,4,5,10,3,4,2,2,4,3,3,2,2,3,13,10.8
1993-94,23,PHI,NBA,,6,13,2,4,5,10,3,4,2,2,4,3,3,2,2,3,13,10.8
1993-94,23,UTA,NBA,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7
Career,,,,,8,15,2,4,8,14,3,4,4,3,5,5,3,2,3,3,17,11.3
2 Seasons,,IND,NBA,,8,15,2,3,8,14,3,4,4,3,5,5,2,1,3,3,17,11.3
1 Season,,PHI,NBA,,6,13,2,4,5,10,3,4,2,2,4,3,3,2,2,3,13,10.8
1 Season,,UTA,NBA,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7
