,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,28,MIL,NBA,PF,63,942,,,3%,60%,37%,+5.1,+1.3,8,1,70,6,16,0,89,3,12
2001-02,29,MIL,NBA,PF,45,426,,,2%,37%,62%,-4.9,-5.3,5,4,23,3,9,0,43,1,3
2003-04,31,DEN,NBA,PF,4,20,,,,100%,,-48.8,-50.0,0,1,4,2,1,0,0,1,0
2004-05,32,DEN,NBA,PF,9,27,,,11%,44%,46%,-9.2,-11.4,0,0,5,0,0,0,2,0,1
Career,,,NBA,,121,1415,,,3%,54%,44%,+1.1,-1.7,13,6,102,11,26,0,134,5,16
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIL,NBA,,108,1368,,,3%,53%,44%,+2.0,-0.8,13,5,93,9,25,0,132,4,15
2 seasons,,DEN,NBA,,13,47,,,6%,68%,26%,-26.0,-27.8,0,1,9,2,1,0,2,1,1
