,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,28,MIL,NBA,PF,63,942,.437,10.2,.831,.444,.070,.077,.239,.169,.483,.635,.200,.273,.353,.208,.719,.056,8,1.000,.667,.250,0,0
2001-02,29,MIL,NBA,PF,45,426,.396,11.8,.725,.363,.110,.055,.198,.275,.485,.576,.400,.200,.444,.160,.813,.088,8,1.000,.680,.176,0,0
2003-04,31,DEN,NBA,PF,4,20,.500,4.5,1.000,.500,.500,.000,.000,.000,.500,1.000,.000,,,,1.000,.000,0,,,,0,0
2004-05,32,DEN,NBA,PF,9,27,.333,1.7,1.000,.667,.333,.000,.000,.000,.333,.500,.000,,,,.500,.000,0,,,,0,0
Career,,,NBA,,121,1415,.419,10.6,.797,.419,.095,.066,.216,.203,.479,.614,.261,.250,.385,.184,.750,.066,16,1.000,.673,.212,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIL,NBA,,108,1368,.421,10.8,.790,.412,.086,.069,.223,.210,.484,.615,.300,.250,.385,.184,.753,.069,16,1.000,.673,.212,0,0
2 seasons,,DEN,NBA,,13,47,.375,2.4,1.000,.625,.375,.000,.000,.000,.375,.600,.000,,,,.667,.000,0,,,,0,0
