Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1997-98,25,IND,NBA,SF,28,0,193,4,11.6,0.341,0.3,0.8,0.333,3.7,10.8,0.342,2.8,4.8,0.588,2.5,4.8,7.4,2,0.8,1.7,2.8,10.2,11,NA,83,104
1998-99,26,IND,NBA,SF,4,0,26,2.1,15,0.143,0,8.5,0,2.1,6.4,0.333,0,2.1,0,4.3,4.3,8.5,0,0,0,2.1,12.8,4.3,NA,43,110
2000-01,28,MIL,NBA,PF,63,45,942,3.4,7.9,0.437,0.3,1.3,0.208,3.2,6.5,0.483,1.2,1.9,0.629,3.1,5,8.1,2.1,0.9,1.4,0.9,7.7,8.4,NA,111,107
2001-02,29,MIL,NBA,PF,45,12,426,4.5,11.4,0.396,0.5,3.1,0.16,4,8.2,0.485,1.4,2.6,0.524,2.5,6.6,9.1,2.1,1.4,1.4,1.9,5.9,10.9,NA,92,107
2003-04,31,DEN,NBA,PF,4,0,20,2.6,5.1,0.5,0,0,NA,2.6,5.1,0.5,0,2.6,0,0,7.7,7.7,0,2.6,0,7.7,20.6,5.1,NA,32,101
2004-05,32,DEN,NBA,PF,9,0,27,3.8,11.4,0.333,0,0,NA,3.8,11.4,0.333,0,0,NA,9.5,5.7,15.2,1.9,1.9,3.8,1.9,9.5,7.6,NA,96,102
Career,NA,,NBA,,153,57,1634,3.7,9.3,0.401,0.3,1.8,0.179,3.4,7.5,0.455,1.4,2.4,0.573,3,5.5,8.4,2,1,1.5,1.5,7.8,9.2,NA,98,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MIL,NBA,,108,57,1368,3.8,8.9,0.421,0.3,1.9,0.184,3.4,7.1,0.484,1.3,2.1,0.589,2.9,5.5,8.4,2.1,1,1.4,1.2,7.2,9.1,NA,103,107
2 seasons,NA,IND,NBA,,32,0,219,3.7,12,0.313,0.2,1.7,0.143,3.5,10.2,0.341,2.5,4.5,0.556,2.7,4.7,7.5,1.7,0.7,1.5,2.7,10.5,10.2,NA,78,105
2 seasons,NA,DEN,NBA,,13,0,47,3.3,8.7,0.375,0,0,NA,3.3,8.7,0.375,0,1.1,0,5.5,6.6,12,1.1,2.2,2.2,4.4,14.2,6.6,NA,70,101
