Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,23,CLE,NBA,PF,6,NA,34,5.3,13.8,0.385,NA,NA,NA,5.3,13.8,0.385,2.1,2.1,1,2.1,9.5,11.6,1.1,1.1,2.1,NA,7.4,12.7
1976-77,24,CLE,NBA,PF,3,NA,19,3.8,7.6,0.5,NA,NA,NA,3.8,7.6,0.5,0,0,NA,3.8,1.9,5.7,0,3.8,0,NA,7.6,7.6
1977-78,25,CLE,NBA,PF,2,NA,19,1.9,5.7,0.333,NA,NA,NA,1.9,5.7,0.333,1.9,3.8,0.5,3.8,11.4,15.2,0,0,0,0,5.7,5.7
1980-81,28,KCK,NBA,PF,15,NA,175,4.5,11.1,0.407,0,0.6,0,4.5,10.5,0.431,1,1.2,0.833,3.9,3.7,7.6,1.9,1,0.8,1.2,4.3,10.1
1981-82,29,SAS,NBA,PF,2,NA,3,0,12,0,0,12,0,0,0,NA,0,0,NA,0,12,12,12,0,0,0,0,0
Career,NA,,NBA,,28,NA,250,4.3,10.8,0.4,0,0.8,0,4.3,10.2,0.423,1.2,1.4,0.8,3.6,5,8.6,1.6,1.2,0.9,1.1,5,9.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,KCK,NBA,,15,NA,175,4.5,11.1,0.407,0,0.6,0,4.5,10.5,0.431,1,1.2,0.833,3.9,3.7,7.6,1.9,1,0.8,1.2,4.3,10.1
3 seasons,NA,CLE,NBA,,11,NA,72,4,10,0.4,NA,NA,NA,4,10,0.4,1.5,2,0.75,3,8,11,0.5,1.5,1,0,7,9.5
1 season,NA,SAS,NBA,,2,NA,3,0,12,0,0,12,0,0,0,NA,0,0,NA,0,12,12,12,0,0,0,0,0
