Season,Team,Lg,Salary
1988-89,Denver Nuggets,NBA,"$200,000"
1990-91,Denver Nuggets,NBA,"$500,000"
1991-92,Denver Nuggets,NBA,"$640,000"
1992-93,Cleveland Cavaliers,NBA,"$225,000"
Career,(may be incomplete),,"$1,565,000"
