Season,Team,Lg,Salary
1984-85,Boston Celtics,NBA,"$1,800,000"
1985-86,Boston Celtics,NBA,"$1,800,000"
1986-87,Boston Celtics,NBA,"$1,800,000"
1987-88,Boston Celtics,NBA,"$1,800,000"
1988-89,Boston Celtics,NBA,"$1,800,000"
1989-90,Boston Celtics,NBA,"$2,750,000"
1990-91,Boston Celtics,NBA,"$1,500,000"
1991-92,Boston Celtics,NBA,"$7,070,000"
1992-93,Boston Celtics,NBA,"$2,300,000"
Career,(may be incomplete),,"$22,620,000"
