,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1979-80,23,BOS,NBA,,19,,4,,,,11,13,,,,,,,,,45,
1980-81,24,BOS,NBA,,16,,2,,,,12,13,,,,,,,,,36,
1981-82,25,BOS,NBA,,18,29,2,,18,,15,17,,,21,15,,,,,40,
1982-83,26,BOS,NBA,,21,33,2,,21,,13,14,,,20,12,,,,,53,
1983-84,27,BOS,NBA,,16,32,2,3,16,29,13,16,8,16,20,17,6,4,7,5,41,40.0
1984-85,28,BOS,NBA,,22,36,3,6,21,32,16,17,6,16,19,15,9,3,7,5,60,44.8
1985-86,29,BOS,NBA,,21,34,5,7,18,31,14,16,8,17,18,13,8,4,9,5,50,39.5
1986-87,30,BOS,NBA,,22,34,4,8,22,33,14,14,6,15,17,15,6,5,9,6,47,41.3
1987-88,31,BOS,NBA,,20,35,7,10,20,30,12,13,6,17,20,13,5,4,9,5,49,45.2
1988-89,32,BOS,NBA,,13,23,0,0,13,23,8,9,1,10,10,7,2,4,4,4,29,24.9
1989-90,33,BOS,NBA,,19,33,4,8,18,30,13,13,5,17,18,16,5,5,8,6,50,45.5
1990-91,34,BOS,NBA,,18,36,7,10,18,31,12,13,5,13,15,15,6,5,8,5,45,42.1
1991-92,35,BOS,NBA,,19,35,3,8,17,27,14,14,5,18,19,12,4,2,6,5,49,42.0
Career,,,,,22,,7,,,,16,17,,,,,,,,,60,
