Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1957-58,24,BOS,NBA,SG,8,NA,75,10,22,0.455,11,16,0.688,24,4,7,31
1958-59,25,BOS,NBA,SF,11,NA,192,40,108,0.37,33,39,0.846,63,17,14,113
1959-60,26,BOS,NBA,SF,13,NA,197,45,117,0.385,17,21,0.81,41,18,15,107
1960-61,27,BOS,NBA,SG,10,NA,258,50,112,0.446,31,35,0.886,54,22,22,131
1961-62,28,BOS,NBA,SG,14,NA,504,123,277,0.444,42,60,0.7,99,44,30,288
1962-63,29,BOS,NBA,SG,13,NA,450,120,248,0.484,69,83,0.831,81,32,42,309
1963-64,30,BOS,NBA,SG,10,NA,356,91,180,0.506,50,68,0.735,47,23,24,232
1964-65,31,BOS,NBA,SG,12,NA,495,135,294,0.459,73,84,0.869,55,30,39,343
1965-66,32,BOS,NBA,SG,17,NA,602,154,343,0.449,114,136,0.838,86,53,65,422
1966-67,33,BOS,NBA,SG,9,NA,326,95,207,0.459,50,58,0.862,46,28,30,240
1967-68,34,BOS,NBA,PG,19,NA,685,162,367,0.441,66,84,0.786,64,50,58,390
1968-69,35,BOS,NBA,SG,18,NA,514,124,296,0.419,55,69,0.797,58,37,45,303
Career,NA,,NBA,,154,NA,4654,1149,2571,0.447,611,753,0.811,718,358,391,2909
