Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1957-58,24,BOS,NBA,SG,56,NA,594,100,233,0.429,60,84,0.714,160,37,42,260
1958-59,25,BOS,NBA,SF,71,NA,1466,305,703,0.434,151,196,0.77,428,101,102,761
1959-60,26,BOS,NBA,SF,74,NA,1512,355,782,0.454,168,220,0.764,375,125,101,878
1960-61,27,BOS,NBA,SG,78,NA,2028,480,1069,0.449,211,268,0.787,421,217,148,1171
1961-62,28,BOS,NBA,SG,78,NA,2388,596,1284,0.464,243,297,0.818,458,232,149,1435
1962-63,29,BOS,NBA,SG,76,NA,2323,621,1305,0.476,257,324,0.793,396,241,162,1499
1963-64,30,BOS,NBA,SG,76,NA,2381,612,1359,0.45,249,318,0.783,349,202,192,1473
1964-65,31,BOS,NBA,SG,80,NA,2885,821,1818,0.452,428,522,0.82,411,223,176,2070
1965-66,32,BOS,NBA,SG,67,NA,2155,626,1335,0.469,325,407,0.799,347,216,170,1577
1966-67,33,BOS,NBA,SG,72,NA,2325,638,1406,0.454,318,371,0.857,338,217,191,1594
1967-68,34,BOS,NBA,PG,73,NA,2408,621,1348,0.461,311,376,0.827,357,216,181,1553
1968-69,35,BOS,NBA,SG,70,NA,1820,496,1103,0.45,148,189,0.783,265,182,121,1140
Career,NA,,NBA,,871,NA,24285,6271,13745,0.456,2869,3572,0.803,4305,2209,1735,15411
