,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2016-17,22,TOR,NBA,24:51,5,12,2,4,3,8,6,6,1,4,4,6,3,1,2,4,15,10.2
2017-18,23,TOR,NBA,32:07,9,13,6,9,6,9,7,8,3,6,7,9,4,3,4,5,25,24.4
2018-19,24,TOR,NBA,40:26,11,22,5,11,7,11,6,6,2,6,7,14,3,2,5,4,30,22.5
2019-20,25,TOR,NBA,45:26,12,21,7,12,9,16,11,14,3,9,9,12,7,4,5,5,34,32.2
Career,,,,45:26,12,22,7,12,9,16,11,14,3,9,9,14,7,4,5,5,34,32.2
