Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1973-74,23,PHO,NBA,SF,17,101,18.1,0.587,0.359,1,7.9,4.5,21.5,2.2,0,NA,0.3,0,0.3,0.148,NA,-1.1,0.1,-1,0.1
1974-75,24,PHO,NBA,SF,41,432,9.3,0.408,0.11,1.6,8.7,5.1,15.7,1.7,0.3,NA,-0.2,0.3,0.1,0.013,NA,-2.8,-0.2,-3,-0.1
Career,NA,,NBA,,58,533,10.9,0.449,0.163,1.5,8.6,5,16.8,1.8,0.2,NA,0.1,0.3,0.4,0.038,NA,-2.5,-0.1,-2.6,0
