Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,23,PHO,NBA,SF,17,NA,101,9.1,16.9,0.538,4.8,6.1,0.786,0.4,3.5,3.9,6.5,2.2,0,2.6,23,NA,NA,102
1974-75,24,PHO,NBA,SF,41,NA,432,6,15.4,0.386,1.3,1.7,0.75,0.7,3.8,4.6,5.2,1.7,0.2,2.9,13.2,NA,NA,101
Career,NA,,NBA,,58,NA,533,6.6,15.7,0.418,2,2.6,0.767,0.7,3.8,4.4,5.5,1.8,0.2,2.8,15.1,NA,NA,101
