Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,25,INA,ABA,SF,11,NA,62,8.7,19.2,0.455,0,0,NA,8.7,19.2,0.455,2.3,5.8,0.4,NA,NA,12.2,1.2,2.9,8.1,19.7
1969-70,26,INA,ABA,SF,3,NA,10,3.6,18,0.2,0,0,NA,3.6,18,0.2,0,0,NA,NA,NA,14.4,0,3.6,14.4,7.2
Career,NA,,ABA,,14,NA,72,8,19,0.421,0,0,NA,8,19,0.421,2,5,0.4,NA,NA,12.5,1,3,9,18
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,INA,ABA,,14,NA,72,8,19,0.421,0,0,NA,8,19,0.421,2,5,0.4,NA,NA,12.5,1,3,9,18
