Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,25,INA,ABA,SF,11,NA,62,15,33,0.455,0,0,NA,15,33,0.455,0.455,4,10,0.4,NA,NA,21,2,5,14,34
1969-70,26,INA,ABA,SF,3,NA,10,1,5,0.2,0,0,NA,1,5,0.2,0.2,0,0,NA,NA,NA,4,0,1,4,2
Career,NA,,ABA,,14,NA,72,16,38,0.421,0,0,NA,16,38,0.421,0.421,4,10,0.4,NA,NA,25,2,6,18,36
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,INA,ABA,,14,NA,72,16,38,0.421,0,0,NA,16,38,0.421,0.421,4,10,0.4,NA,NA,25,2,6,18,36
