Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,25,INA,ABA,SF,11,62,12.4,0.455,0,0.303,NA,NA,14.7,4.7,11.8,24.6,NA,0,0.1,0.1,0.06
1969-70,26,INA,ABA,SF,3,10,-9.9,0.2,0,0,NA,NA,17.2,0,16.7,22.5,NA,-0.1,0,-0.1,-0.269
Career,NA,,ABA,,14,72,9.3,0.425,0,0.263,NA,NA,15,4.1,12.4,24.3,NA,-0.1,0.1,0,0.015
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,INA,ABA,,14,72,9.3,0.425,0,0.263,NA,NA,15,4.1,12.4,24.3,NA,-0.1,0.1,0,0.015
