Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1990-91,22,SAC,NBA,C,76,55,1719,6.2,12.2,0.508,0,0,NA,6.2,12.2,0.508,3.1,4.9,0.636,4.2,7.4,11.5,2,1.4,4.4,2.8,6.6,15.5,NA,103,106
1991-92,23,SAC,NBA,C,80,77,2291,5.3,9.6,0.549,0,0,0,5.3,9.6,0.551,2.9,4.7,0.613,4.1,8.1,12.2,1.2,1,4.5,2.6,5.9,13.4,NA,107,107
1992-93,24,SAC,NBA,C,55,45,1211,6.9,12.6,0.545,0,0,0,6.9,12.6,0.547,4.1,6.5,0.624,4.4,7.5,11.9,1.4,1.3,3.4,2.3,7.6,17.8,NA,113,107
1993-94,25,SAC,NBA,C,41,8,674,5.2,10,0.518,0,0,NA,5.2,10,0.518,2.9,5,0.588,5,8.6,13.6,0.8,1.4,3.6,2.4,8,13.3,NA,106,105
1994-95,26,SAC,NBA,C,58,24,820,4.8,9.3,0.517,0,0.1,0,4.8,9.3,0.521,3.6,6.2,0.582,3.6,7.4,11,1,0.9,5.1,2.1,9.3,13.2,NA,108,104
1995-96,27,SAC,NBA,C,73,26,1044,4.4,10.6,0.417,0,0,0,4.4,10.6,0.419,3.4,4.7,0.729,4.2,8,12.2,1,1.3,3.8,2.6,8.5,12.3,NA,99,106
1996-97,28,SAC,NBA,C,46,8,581,4.4,8.5,0.511,0.2,0.3,0.667,4.2,8.3,0.505,1.8,3.4,0.541,5.2,6.4,11.5,1.8,1.4,3.4,3.1,11.9,10.7,NA,100,106
1997-98,29,MIA,NBA,C,37,2,363,5.6,13.4,0.416,0,0,NA,5.6,13.4,0.416,2.3,3.9,0.577,4.4,10.5,14.9,0.8,1.1,4.1,2.7,11,13.4,NA,91,98
1998-99,30,MIA,NBA,C,19,1,137,8.3,14.5,0.571,0,0,NA,8.3,14.5,0.571,1.7,5,0.333,5.8,8.7,14.5,0.8,0,4.5,7.4,13.2,18.2,NA,81,98
1999-00,31,MIA,NBA,C,25,2,185,5.8,10.7,0.541,0,0,NA,5.8,10.7,0.541,7.5,11,0.684,3.2,10.4,13.6,0.6,0.6,4.6,2.9,12.2,19.1,NA,113,97
2000-01,32,MIA,NBA,C,31,14,384,4.6,12.2,0.376,0,0,NA,4.6,12.2,0.376,1.7,3.6,0.48,3.3,8.6,11.9,0.7,1.1,2.6,3.3,9.6,10.9,NA,76,97
Career,NA,,NBA,,541,262,9409,5.5,10.8,0.507,0,0,0.286,5.5,10.8,0.508,3.1,5.1,0.618,4.2,7.9,12.1,1.3,1.2,4.1,2.7,7.9,14.1,NA,104,105
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,SAC,NBA,,429,243,8340,5.5,10.6,0.516,0,0,0.286,5.5,10.6,0.517,3.2,5.1,0.624,4.3,7.7,12,1.4,1.2,4.1,2.6,7.5,14.2,NA,106,106
4 seasons,NA,MIA,NBA,,112,19,1069,5.6,12.6,0.443,0,0,NA,5.6,12.6,0.443,2.9,5.2,0.564,4,9.6,13.5,0.7,0.9,3.7,3.5,11,14.1,NA,88,97
