,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2013-14,20,SAC,NBA,50:07,9,20,4,10,6,11,10,15,3,9,9,5,4,2,5,6,31,22.2
2014-15,21,SAC,NBA,46:36,10,18,4,10,8,12,10,12,2,7,9,7,4,2,5,6,27,21.2
2015-16,22,SAC,NBA,41:33,10,20,5,10,6,11,5,6,2,7,9,5,3,1,5,5,26,20.1
2016-17,23,SAC,NBA,42:16,9,17,6,10,8,12,7,9,3,10,10,4,4,1,4,5,22,20.1
2017-18,24,MEM,NBA,41:35,8,15,5,8,8,12,6,6,3,6,7,5,4,3,6,6,21,18.9
2018-19,25,SAC,NBA,18:16,7,10,4,6,3,4,4,4,1,3,3,1,1,2,1,5,20,16.3
2019-20,26,HOU,NBA,38:16,10,18,8,17,5,6,6,8,3,13,13,4,3,2,4,6,28,21.2
Career,,,,50:07,10,20,8,17,8,12,10,15,3,13,13,7,4,3,6,6,31,22.2
5 Seasons,,SAC,NBA,50:07,10,20,6,10,8,12,10,15,3,10,10,7,4,2,5,6,31,22.2
1 Season,,HOU,NBA,38:16,10,18,8,17,5,6,6,8,3,13,13,4,3,2,4,6,28,21.2
1 Season,,MEM,NBA,41:35,8,15,5,8,8,12,6,6,3,6,7,5,4,3,6,6,21,18.9
