Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,21,SYR,NBA,,11,NA,NA,0.488,0.682,NA,NA,NA,NA,NA,1.4,0.4,1.8,NA
1950-51,22,SYR,NBA,,7,NA,NA,0.537,0.61,NA,NA,NA,NA,NA,1.2,0.4,1.6,NA
1951-52,23,SYR,NBA,PF,7,248,27.6,0.567,0.857,NA,NA,NA,14,NA,1.1,0.4,1.5,0.284
1952-53,24,SYR,NBA,PF,2,58,11.1,0.414,0.813,NA,NA,NA,4.5,NA,0,-0.1,-0.1,-0.056
1953-54,25,SYR,NBA,C,13,374,29.6,0.555,0.771,NA,NA,NA,17.8,NA,1.7,0.6,2.3,0.289
1954-55,26,SYR,NBA,PF,11,363,24.3,0.489,0.635,NA,NA,NA,21.9,NA,0.9,1,1.8,0.242
1955-56,27,SYR,NBA,PF,8,310,22.5,0.496,0.585,NA,NA,NA,15,NA,0.8,0.2,1,0.154
1956-57,28,SYR,NBA,PF,5,215,23.6,0.449,0.579,NA,NA,NA,12,NA,0.3,0.4,0.8,0.17
1957-58,29,SYR,NBA,PF,3,131,27.9,0.501,0.563,NA,NA,NA,9.8,NA,0.5,0.3,0.8,0.299
1958-59,30,SYR,NBA,PF,9,351,23.9,0.525,0.549,NA,NA,NA,17.8,NA,1.2,0.1,1.3,0.174
1959-60,31,SYR,NBA,PF,3,126,25.5,0.556,0.455,NA,NA,NA,9.9,NA,0.6,0,0.6,0.22
1960-61,32,SYR,NBA,PF,8,308,16.3,0.451,0.461,NA,NA,NA,10.3,NA,0.2,0.3,0.5,0.079
1961-62,33,SYR,NBA,PF,5,95,14.6,0.397,0.197,NA,NA,NA,10,NA,-0.2,0.2,0,-0.007
1962-63,34,SYR,NBA,PF,5,108,14.1,0.517,0.273,NA,NA,NA,8.8,NA,0.2,0,0.2,0.078
Career,NA,,NBA,,97,2687,23.3,0.503,0.588,NA,NA,NA,14.7,NA,9.7,4.2,14,0.189
