Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,21,SYR,NBA,,11,NA,NA,NA,NA,0.385,NA,NA,0.733,NA,NA,NA,NA
1950-51,22,SYR,NBA,,7,NA,NA,NA,NA,0.448,NA,NA,0.766,NA,NA,NA,NA
1951-52,23,SYR,NBA,PF,7,NA,248,6,13.2,0.451,8.7,11.3,0.769,13.1,2.2,4.9,20.6
1952-53,24,SYR,NBA,PF,2,NA,58,2.5,9.9,0.25,6.2,8.1,0.769,10.6,0.6,4.3,11.2
1953-54,25,SYR,NBA,C,13,NA,374,6.2,13.5,0.457,7.7,10.4,0.741,13.1,2.3,3.9,20
1954-55,26,SYR,NBA,PF,11,NA,363,6,16.6,0.359,8.8,10.5,0.84,14,4,4.8,20.7
1955-56,27,SYR,NBA,PF,8,NA,310,6,16.5,0.366,8.5,9.6,0.88,12.9,3.1,3.1,20.6
1956-57,28,SYR,NBA,PF,5,NA,215,4.9,15.9,0.305,8.2,9.2,0.891,15.1,2.3,3,17.9
1957-58,29,SYR,NBA,PF,3,NA,131,6.9,17.6,0.391,8.2,9.9,0.833,12.4,1.6,2.7,22
1958-59,30,SYR,NBA,PF,9,NA,351,8,20,0.4,10.1,11,0.916,12,4.2,3.7,26.1
1959-60,31,SYR,NBA,PF,3,NA,126,8.6,18.9,0.455,8,8.6,0.933,13.7,2.3,2.9,25.1
1960-61,32,SYR,NBA,PF,8,NA,308,6,17.8,0.336,7.4,8.2,0.9,10.6,2.5,3.7,19.3
1961-62,33,SYR,NBA,PF,5,NA,95,9.1,25,0.364,3.4,4.9,0.692,13.3,1.9,8,21.6
1962-63,34,SYR,NBA,PF,5,NA,108,6.7,14.7,0.455,3.7,4,0.917,9.3,2.3,5.7,17
Career,NA,,NBA,,97,NA,2687,6.4,16.6,0.39,8,9.5,0.825,12.7,2.8,4,20.8
