,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1948-49,33,TOT,BAA,,3,,2,4,,,6,8
1948-49,33,BLB,BAA,,3,,2,4,,,6,8
Career,,,,,3,,2,4,,,6,8
