Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987-88,24,NYK,NBA,SG,4,4,149,8,16.7,0.478,0.5,1,0.5,7.5,15.7,0.477,2.9,3.4,0.857,0.2,1.7,1.9,4.6,1,0,2.7,2.9,19.3
1988-89,25,NYK,NBA,SG,9,9,290,7.8,16.3,0.481,0.1,1.2,0.1,7.7,15,0.512,2.2,2.9,0.783,1.1,3,4.1,5.2,1.5,0.4,2.7,3.4,18
1989-90,26,NYK,NBA,SG,10,10,319,7.1,15.5,0.46,0.2,0.9,0.25,6.9,14.6,0.473,2,2.5,0.818,1.6,2.5,4.1,5.9,1.6,0.1,2,2.6,16.5
1990-91,27,NYK,NBA,SG,3,1,78,6.5,17.5,0.368,0.9,3.2,0.286,5.5,14.3,0.387,0.9,0.9,1,0.9,2.8,3.7,2.3,2.3,0.5,3.7,5.1,14.8
1991-92,28,NYK,NBA,SG,12,12,344,4.7,11.4,0.413,0.1,1.4,0.077,4.6,10,0.458,1.7,2.4,0.696,1.3,1.9,3.1,3.6,0.5,0.1,1.6,3.7,11.2
1992-93,29,CLE,NBA,SF,9,2,236,5.8,13.3,0.437,0.6,1.8,0.333,5.2,11.4,0.453,2,2.6,0.765,0.9,1.5,2.4,3.7,1.4,0.3,1.7,2.4,14.2
1993-94,30,CLE,NBA,SG,3,3,126,5.7,12.9,0.444,2,4.6,0.438,3.7,8.3,0.448,4,4.6,0.875,0.9,2.9,3.7,2.9,0.9,0,0.9,1.7,17.4
1996-97,33,ORL,NBA,SG,5,0,144,4,11.3,0.356,0.7,2.3,0.333,3.2,9,0.361,3,3.5,0.857,0.7,1.5,2.3,1,0,0.5,0.7,1.7,11.7
Career,NA,,NBA,,55,41,1686,6.2,14.1,0.442,0.5,1.7,0.278,5.8,12.4,0.464,2.2,2.8,0.802,1.1,2.2,3.3,4.1,1.1,0.2,1.9,2.9,15.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,NYK,NBA,,38,36,1180,6.7,14.8,0.45,0.2,1.3,0.19,6.4,13.5,0.475,2,2.6,0.786,1.2,2.3,3.5,4.6,1.2,0.2,2.3,3.3,15.6
2 seasons,NA,CLE,NBA,,12,5,362,5.8,13.1,0.439,1.1,2.8,0.393,4.7,10.3,0.452,2.7,3.3,0.818,0.9,2,2.9,3.4,1.2,0.2,1.4,2.2,15.3
1 season,NA,ORL,NBA,,5,0,144,4,11.3,0.356,0.7,2.3,0.333,3.2,9,0.361,3,3.5,0.857,0.7,1.5,2.3,1,0,0.5,0.7,1.7,11.7
