,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,18,GSW,NBA,C,30,384,,,,,100%,+6.1,+9.5,3,6,56,1,16,0,31,2,15
2005-06,19,GSW,NBA,C,68,1000,,,,,100%,+1.5,+4.5,7,9,113,8,38,8,56,10,16
2006-07,20,GSW,NBA,C,82,2382,,,,,100%,+2.5,+7.5,32,45,202,15,75,23,199,19,69
2007-08,21,GSW,NBA,C,76,2078,,,,,100%,+4.9,+6.2,16,45,178,10,87,15,169,17,47
2008-09,22,GSW,NBA,C,62,1863,,,,,100%,-4.8,-1.6,33,40,145,15,102,12,278,29,47
2009-10,23,GSW,NBA,C,33,763,,,,,100%,-8.3,-5.7,13,12,71,4,10,1,132,2,6
2010-11,24,GSW,NBA,C,59,1397,,,,,100%,-8.7,-9.3,17,20,115,6,13,5,137,4,14
2011-12,25,GSW,NBA,C,47,739,,,,,100%,-8.2,-5.9,3,3,69,5,5,1,38,1,1
2012-13,26,GSW,NBA,C,53,495,,,,,100%,-5.7,-7.7,4,2,60,6,3,3,31,1,3
2013-14,27,UTA,NBA,C,6,45,,,,9%,91%,-3.4,+4.6,1,0,1,1,0,1,0,0,0
Career,,,NBA,,516,11146,,,,,100%,-1.5,+1.0,129,182,1010,71,349,69,1071,85,218
,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,GSW,NBA,,510,11101,,,,,100%,-1.5,+0.9,128,182,1009,70,349,68,1071,85,218
1 season,,UTA,NBA,,6,45,,,,9%,91%,-3.4,+4.6,1,0,1,1,0,1,0,0,0
