,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,20,GSW,NBA,C,11,267,,,,,100%,+4.7,+6.4,2,4,19,1,15,1,14,3,1
2012-13,26,GSW,NBA,C,3,17,,,,36%,64%,-3.3,-3.8,1,0,6,0,0,0,3,0,0
Career,,,NBA,,14,284,,,,2%,98%,+4.2,+5.8,3,4,25,1,15,1,17,3,1
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,GSW,NBA,,14,284,,,,2%,98%,+4.2,+5.8,3,4,25,1,15,1,17,3,1
