Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Bob Elliott,,1.6,0.8,0.7
John Lambert,88.5,1.5,1,0.7
Rickey Brown,88.2,1.8,0.9,0.7
Mike Brown,85.4,1.4,1,0.7
Chris Mihm,83.2,1.3,0.9,0.7
Aaron Gray,81.1,1.3,0.9,0.8
Spencer Hawes,79.5,2.1,0.8,0.6
Johan Petro,78.6,1.7,1,0.4
Timofey Mozgov,74.3,1.1,0.7,0.6
Clifford Rozier,74.1,1.6,1.3,1.1
Ian Mahinmi,72.7,1.8,0.7,0.2
