Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1970-71,23,PTC,ABA,NA,16,NA,154,17,34,0.5,0,0,NA,17,34,0.5,0.5,7,17,0.412,19,30,49,8,16,34,41
Career,NA,,ABA,NA,16,NA,154,17,34,0.5,0,0,NA,17,34,0.5,0.5,7,17,0.412,19,30,49,8,16,34,41
