Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,25,OAK,ABA,SG,76,NA,1950,5.1,12.3,0.418,0.4,1,0.426,4.7,11.3,0.417,3.4,4.3,0.798,NA,NA,6.3,2,NA,NA,2.5,4.4,14.1
1968-69,26,NOB,ABA,SG,78,NA,3024,6.9,16.3,0.42,0.6,1.8,0.344,6.2,14.5,0.429,4.1,5.2,0.796,1.8,2.9,4.7,2.7,NA,NA,2.3,3.3,18.5
1969-70,27,NOB,ABA,SG,84,NA,3116,8,18,0.442,0.2,0.8,0.227,7.8,17.2,0.452,4.8,5.7,0.832,1.6,2.8,4.5,2.3,NA,NA,2.9,3.4,20.9
1970-71,28,MMP,ABA,SG,83,NA,2923,9,19.2,0.47,0.5,1.3,0.37,8.5,17.8,0.478,4.1,4.9,0.83,1.4,2.3,3.7,2.2,NA,NA,2.2,2.9,22.6
1971-72,29,DLC,ABA,SG,84,NA,3091,6.7,15.6,0.426,0.3,0.9,0.333,6.4,14.7,0.432,4.3,4.9,0.87,0.9,2.8,3.7,2.8,NA,NA,2.4,3.1,17.9
1972-73,30,TOT,ABA,SG,80,NA,2129,7.3,14.9,0.487,0.2,0.5,0.419,7.1,14.4,0.489,3.4,4.2,0.81,0.9,2.8,3.8,2,NA,NA,2.5,3.7,18.1
1972-73,30,DLC,ABA,SG,13,NA,459,6.4,14.7,0.439,0.2,0.2,0.667,6.3,14.4,0.435,4.3,5.4,0.797,0.5,3.1,3.6,2.7,NA,NA,3.1,3.4,17.3
1972-73,30,CAR,ABA,SG,67,NA,1670,7.5,15,0.5,0.2,0.6,0.393,7.3,14.4,0.504,3.1,3.8,0.815,1.1,2.8,3.8,1.8,NA,NA,2.4,3.8,18.4
1973-74,31,TOT,ABA,SG,86,NA,2092,6.9,15.5,0.445,0.2,0.7,0.302,6.7,14.7,0.452,2.2,2.9,0.762,1.1,3,4,3.2,0.4,0.3,3,3.8,16.2
1973-74,31,CAR,ABA,SG,44,NA,935,6.2,14.1,0.441,0,0.3,0,6.2,13.8,0.45,1.7,2.3,0.746,1.2,2.5,3.7,2.2,0.5,0.3,2.5,3.7,14.1
1973-74,31,DNR,ABA,SG,42,NA,1157,7.4,16.6,0.448,0.4,1.1,0.361,7,15.5,0.454,2.6,3.4,0.771,1,3.3,4.3,4,0.4,0.2,3.4,4,17.9
1974-75,32,SSL,ABA,SG,69,NA,1884,5.5,12.5,0.439,0.1,0.4,0.211,5.4,12.1,0.446,3.3,3.9,0.83,0.8,2.9,3.7,3.8,1,0.1,2.8,2.5,14.3
1975-76,33,POR,NBA,SG,64,NA,819,7.4,16.7,0.442,NA,NA,NA,7.4,16.7,0.442,3.4,4.1,0.83,0.6,2.7,3.3,2.8,0.7,0.3,NA,4.2,18.2
Career,NA,,TOT,,704,NA,21028,7.1,15.9,0.444,0.3,1,0.338,6.8,15,0.45,3.8,4.6,0.822,1.2,2.8,4.2,2.6,0.7,0.2,2.6,3.4,18.3
,NA,,ABA,,640,NA,20209,7.1,15.9,0.444,0.3,1,0.338,6.7,14.9,0.451,3.8,4.6,0.822,1.3,2.8,4.3,2.6,0.7,0.2,2.6,3.4,18.3
,NA,,NBA,,64,NA,819,7.4,16.7,0.442,NA,NA,NA,7.4,16.7,0.442,3.4,4.1,0.83,0.6,2.7,3.3,2.8,0.7,0.3,NA,4.2,18.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"NOB,MMP",ABA,,245,NA,9063,7.9,17.8,0.445,0.4,1.3,0.329,7.5,16.5,0.454,4.3,5.3,0.82,1.6,2.7,4.3,2.4,NA,NA,2.5,3.2,20.6
3 seasons,NA,"CAR,SSL",ABA,,180,NA,4489,6.4,13.8,0.464,0.1,0.4,0.278,6.3,13.3,0.47,2.9,3.6,0.813,1,2.8,3.7,2.7,0.8,0.2,2.6,3.2,15.8
2 seasons,NA,DLC,ABA,,97,NA,3550,6.6,15.5,0.427,0.3,0.8,0.346,6.3,14.7,0.432,4.3,5,0.859,0.8,2.9,3.7,2.8,NA,NA,2.5,3.2,17.8
1 season,NA,OAK,ABA,,76,NA,1950,5.1,12.3,0.418,0.4,1,0.426,4.7,11.3,0.417,3.4,4.3,0.798,NA,NA,6.3,2,NA,NA,2.5,4.4,14.1
1 season,NA,POR,NBA,,64,NA,819,7.4,16.7,0.442,NA,NA,NA,7.4,16.7,0.442,3.4,4.1,0.83,0.6,2.7,3.3,2.8,0.7,0.3,NA,4.2,18.2
1 season,NA,DNR,ABA,,42,NA,1157,7.4,16.6,0.448,0.4,1.1,0.361,7,15.5,0.454,2.6,3.4,0.771,1,3.3,4.3,4,0.4,0.2,3.4,4,17.9
