,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2003-04,23,ATL,NBA,PF,4,23,.400,12.8,.600,.400,.000,.200,.000,.400,.667,1.000,,.000,,.000,1.000,.200,1,,.000,,0,0
2004-05,24,PHI,NBA,PF,42,328,.378,13.6,.523,.414,.036,.018,.054,.477,.397,.478,.000,.000,.167,.358,.739,.090,8,.947,.245,.308,0,0
2005-06,25,TOT,NBA,PF,6,17,.286,12.7,.714,.286,.143,.143,.143,.286,.400,.500,1.000,.000,.000,.000,.500,.143,1,,.000,,0,0
2005-06,25,MIL,NBA,PF,4,12,.250,10.0,.750,.500,.000,.250,.000,.250,.333,.500,,.000,,.000,1.000,.250,1,,.000,,0,0
2005-06,25,HOU,NBA,PF,1,0,,,,,,,,,,,,,,,,,0,,,,0,0
2005-06,25,PHO,NBA,PF,1,5,.333,16.3,.667,.000,.333,.000,.333,.333,.500,,1.000,,.000,.000,.000,.000,0,,.000,,0,0
2011-12,31,MEM,NBA,PF,15,130,.370,15.2,.519,.370,.000,.037,.111,.481,.429,.500,,.000,.333,.308,.500,.074,0,1.000,.077,1.000,0,0
Career,,,NBA,,67,498,.373,13.8,.533,.400,.033,.033,.067,.467,.413,.500,.200,.000,.200,.329,.697,.093,10,.957,.200,.357,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,PHI,NBA,,42,328,.378,13.6,.523,.414,.036,.018,.054,.477,.397,.478,.000,.000,.167,.358,.739,.090,8,.947,.245,.308,0,0
1 season,,MEM,NBA,,15,130,.370,15.2,.519,.370,.000,.037,.111,.481,.429,.500,,.000,.333,.308,.500,.074,0,1.000,.077,1.000,0,0
1 season,,ATL,NBA,,4,23,.400,12.8,.600,.400,.000,.200,.000,.400,.667,1.000,,.000,,.000,1.000,.200,1,,.000,,0,0
1 season,,MIL,NBA,,4,12,.250,10.0,.750,.500,.000,.250,.000,.250,.333,.500,,.000,,.000,1.000,.250,1,,.000,,0,0
1 season,,HOU,NBA,,1,0,,,,,,,,,,,,,,,,,0,,,,0,0
1 season,,PHO,NBA,,1,5,.333,16.3,.667,.000,.333,.000,.333,.333,.500,,1.000,,.000,.000,.000,.000,0,,.000,,0,0
