Career,Career,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3,4
Josh Davis,,0.5,0.3,0,0
Alex Poythress,81.4,0.5,0.3,0.1,NA
Gene James,78.9,0.5,0.3,0.1,NA
Mike Harris,78.6,0.5,0.5,0,-0.1
Anthony Cook,75.4,0.5,0.4,0.1,0.1
Scott Roth,70.8,0.7,0.3,0.1,NA
Ron Grandison,69.6,0.6,0.5,0,0
Josh Huestis,67.2,0.5,0.2,0,NA
Roderick McDonald,67.1,0.5,0.5,0.2,NA
Jamie Watson,66.8,0.8,0.3,0.1,0
Anthony Frederick,66.3,0.5,0.2,0,NA
