,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1969-70,22,SFW,NBA,,11,18,6,6,13,2,5,23
1970-71,23,SFW,NBA,,10,,7,9,,,,22
1971-72,24,GSW,NBA,,10,,4,5,,,,22
1972-73,25,GSW,NBA,,4,,5,6,,,,8
Career,,,,,11,,7,9,,,,23
