,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1947-48,24,CHS,BAA,,10,,7,,,,,20
1948-49,25,CHS,BAA,,11,,8,10,,,,30
1949-50,26,TRI,NBA,,8,,6,9,,,,18
1950-51,27,TRI,NBA,,4,,7,,,,,13
1951-52,28,MLH,NBA,,2,,3,4,,,5,7
Career,,,TOT,,11,,8,,,,,30
,,,NBA,,8,,7,,,,,18
,,,BAA,,11,,8,,,,,30
,,,,,,,,,,,,
2 Seasons,,CHS,BAA,,11,,8,,,,,30
3 Seasons,,"MLH,TRI",NBA,,8,,7,,,,,18
