Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,24,CHS,BAA,NA,5,NA,NA,17,66,0.258,13,17,0.765,NA,1,15,47
1948-49,25,CHS,BAA,NA,2,NA,NA,8,35,0.229,5,6,0.833,NA,7,11,21
1949-50,26,TRI,NBA,NA,3,NA,NA,7,31,0.226,5,10,0.5,NA,9,17,19
Career,NA,,TOT,NA,10,NA,NA,32,132,0.242,23,33,0.697,NA,17,43,87
,NA,,BAA,NA,7,NA,NA,25,101,0.248,18,23,0.783,NA,8,26,68
,NA,,NBA,NA,3,NA,NA,7,31,0.226,5,10,0.5,NA,9,17,19
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CHS,BAA,NA,7,NA,NA,25,101,0.248,18,23,0.783,NA,8,26,68
1 season,NA,TRI,NBA,NA,3,NA,NA,7,31,0.226,5,10,0.5,NA,9,17,19
