Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1947-48,24,CHS,BAA,NA,48,NA,NA,0.299,0.204,NA,NA,NA,NA,NA,-0.6,1.9,1.3,NA
1948-49,25,CHS,BAA,NA,56,NA,NA,0.39,0.275,NA,NA,NA,NA,NA,1.9,3.4,5.3,NA
1949-50,26,TRI,NBA,NA,35,NA,NA,0.405,0.369,NA,NA,NA,NA,NA,1,1.2,2.2,NA
1950-51,27,TRI,NBA,NA,29,NA,NA,0.484,0.588,NA,NA,NA,NA,NA,1,0.6,1.6,NA
1951-52,28,MLH,NBA,NA,7,118,5.9,0.358,0.538,NA,NA,NA,NA,NA,-0.1,0.1,0,-0.008
Career,NA,,TOT,NA,175,118,5.9,0.368,0.292,NA,NA,NA,NA,NA,3.1,7.2,10.3,-0.008
,NA,,BAA,NA,104,NA,NA,0.347,0.241,NA,NA,NA,NA,NA,1.2,5.3,6.6,NA
,NA,,NBA,NA,71,118,5.9,0.423,0.432,NA,NA,NA,NA,NA,1.9,1.9,3.8,-0.008
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CHS,BAA,NA,104,NA,NA,0.347,0.241,NA,NA,NA,NA,NA,1.2,5.3,6.6,NA
3 seasons,NA,"TRI,MLH",NBA,NA,71,118,5.9,0.423,0.432,NA,NA,NA,NA,NA,1.9,1.9,3.8,-0.008
