Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,24,CHS,BAA,NA,48,NA,NA,3.4,12.9,0.264,1.6,2.6,0.603,NA,1,4,8.4
1948-49,25,CHS,BAA,NA,56,NA,NA,4,11.7,0.338,2.3,3.2,0.724,NA,3,3.9,10.3
1949-50,26,TRI,NBA,NA,35,NA,NA,3.1,9.3,0.338,2.5,3.4,0.717,NA,3.5,4.1,8.7
1950-51,27,TRI,NBA,NA,29,NA,NA,1.6,3.9,0.404,1.6,2.3,0.701,3.2,2,3.4,4.8
1951-52,28,MLH,NBA,NA,7,NA,16.9,1,3.7,0.269,1.3,2,0.643,2.1,1.3,2.6,3.3
Career,NA,,TOT,NA,175,NA,16.9,3.1,9.9,0.315,2,2.9,0.687,3,2.3,3.8,8.3
,NA,,BAA,NA,104,NA,NA,3.7,12.3,0.302,2,3,0.674,NA,2.1,3.9,9.4
,NA,,NBA,NA,71,NA,16.9,2.3,6.5,0.351,2,2.8,0.706,3,2.6,3.7,6.6
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CHS,BAA,NA,104,NA,NA,3.7,12.3,0.302,2,3,0.674,NA,2.1,3.9,9.4
3 seasons,NA,"TRI,MLH",NBA,NA,71,NA,16.9,2.3,6.5,0.351,2,2.8,0.706,3,2.6,3.7,6.6
