,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1980-81,23,BOS,NBA,,10,,0,,,,8,9,,,,,,,,,23,
1981-82,24,BOS,NBA,,12,,0,,,,9,10,,,,,,,,,28,
1982-83,25,BOS,NBA,,13,22,0,,13,,11,12,,,16,5,,,,,30,
1983-84,26,BOS,NBA,,13,22,1,2,13,22,12,14,8,12,16,4,2,5,5,6,33,32.2
1984-85,27,BOS,NBA,,22,28,0,1,22,28,12,16,10,14,16,6,2,7,6,6,56,54.3
1985-86,28,BOS,NBA,,14,23,0,0,14,23,15,19,7,12,18,8,2,6,5,6,34,29.7
1986-87,29,BOS,NBA,,16,25,0,1,16,25,14,17,8,11,17,7,3,8,7,6,38,36.5
1987-88,30,BOS,NBA,,15,24,0,0,15,24,12,15,7,12,17,10,2,4,6,6,33,32.5
1988-89,31,BOS,NBA,,16,30,0,2,16,30,13,14,9,12,18,7,2,4,6,6,36,29.0
1989-90,32,BOS,NBA,,14,24,3,4,13,23,14,15,8,10,14,7,2,6,7,6,34,32.1
1990-91,33,BOS,NBA,,13,24,2,2,13,23,9,10,5,12,15,7,2,5,5,6,32,31.1
1991-92,34,BOS,NBA,,10,21,0,1,10,20,10,10,7,9,12,5,1,4,5,6,26,23.5
1992-93,35,BOS,NBA,,9,18,1,2,9,17,8,10,5,9,12,5,3,4,4,5,23,19.2
Career,,,,,22,,3,,,,15,19,,,,,,,,,56,
