Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,26,BOS,NBA,PF,1,0,11:00,3,7,0.429,0,0,NA,4,6,0.667,2,5,0,0,0,2,1,10
1985-86,28,BOS,NBA,PF,1,0,20:00,3,8,0.375,0,0,NA,2,2,1,3,10,2,0,4,0,4,8
1986-87,29,BOS,NBA,PF,1,0,30:00,7,11,0.636,0,0,NA,2,2,1,4,7,2,0,4,0,5,16
1987-88,30,BOS,NBA,PF,1,0,14:00,0,1,0,0,0,NA,2,2,1,0,1,1,0,2,2,2,2
1988-89,31,BOS,NBA,PF,1,0,16:00,5,7,0.714,0,0,NA,0,0,NA,1,3,0,0,2,1,3,10
1989-90,32,BOS,NBA,PF,1,0,20:00,6,11,0.545,1,1,1,0,0,NA,2,8,1,0,0,0,4,13
1990-91,33,BOS,NBA,PF,1,0,14:00,0,3,0,0,1,0,2,2,1,1,3,2,1,0,0,2,2
Career,NA,,NBA,,7,0,125,24,48,0.5,1,2,0.5,12,14,0.857,13,37,8,1,12,5,21,61
