Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,23,BAL,NBA,SG,15,NA,4.5,0.8,2.3,0.343,NA,NA,NA,0.8,2.3,0.343,0.343,0.1,0.5,0.286,NA,NA,0.9,0.3,NA,NA,1,1.7
1971-72,24,NYA,ABA,SG,3,NA,3,0.3,0.3,1,0,0,NA,0.3,0.3,1,1,0,0.3,0,NA,NA,0.3,0,NA,1,2.3,0.7
Career,NA,,TOT,,18,NA,4.2,0.7,2,0.361,0,0,NA,0.7,2,0.361,0.361,0.1,0.4,0.25,NA,NA,0.8,0.2,NA,1,1.2,1.6
,NA,,NBA,,15,NA,4.5,0.8,2.3,0.343,NA,NA,NA,0.8,2.3,0.343,0.343,0.1,0.5,0.286,NA,NA,0.9,0.3,NA,NA,1,1.7
,NA,,ABA,,3,NA,3,0.3,0.3,1,0,0,NA,0.3,0.3,1,1,0,0.3,0,NA,NA,0.3,0,NA,1,2.3,0.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BAL,NBA,,15,NA,4.5,0.8,2.3,0.343,NA,NA,NA,0.8,2.3,0.343,0.343,0.1,0.5,0.286,NA,NA,0.9,0.3,NA,NA,1,1.7
1 season,NA,NYA,ABA,,3,NA,3,0.3,0.3,1,0,0,NA,0.3,0.3,1,1,0,0.3,0,NA,NA,0.3,0,NA,1,2.3,0.7
